property_id,neighborhood,property_type,house_style,year_built,overall_quality,overall_condition,sale_price,lot_area,living_area_sqft,bedrooms,bathrooms,total_rooms,garage_spaces,garage_area,central_air,fireplaces,has_basement,finished_basement_sqft,has_deck,has_porch,has_pool,has_fence,kitchen_quality,exterior_quality,heating_quality,garage_quality,amenity_count,completeness_score,recommended_keywords,quality_label
534175100,NWAmes,1Fam 1Story Class 20,1Story,1967,7,6,164500,10140,1334,3,2.0,7,2.0,477.0,1,0,1,621.0,0,1,0,0,TA,TA,Gd,TA,5,100,"NWAmes, 1Story, central air, garage, basement, , porch",High Quality
534176250,NWAmes,1Fam 1Story Class 20,1Story,1969,7,5,140000,9600,1164,3,1.5,6,2.0,528.0,1,0,1,0.0,0,0,0,0,TA,TA,TA,TA,3,100,"NWAmes, 1Story, central air, garage, basement",High Quality
534201130,NAmes,1Fam SLvl Class 80,SLvl,1967,5,5,135500,9750,980,3,2.0,6,1.0,384.0,1,0,1,880.0,1,0,0,0,TA,TA,Gd,TA,5,100,"NAmes, SLvl, central air, garage, basement, deck",Medium Quality
534201230,NAmes,1Fam 1Story Class 20,1Story,1968,5,5,142000,9600,1051,3,1.0,6,2.0,504.0,1,0,1,758.0,0,0,0,0,TA,TA,Gd,TA,4,100,"NAmes, 1Story, central air, garage, basement",Medium Quality
534201250,NAmes,1Fam 2Story Class 60,2Story,1968,5,5,155000,8640,1770,4,1.5,7,2.0,530.0,1,0,1,844.0,0,1,0,0,TA,TA,Ex,TA,5,100,"NAmes, 2Story, central air, garage, basement, , porch",Medium Quality
534201260,NAmes,1Fam 1Story Class 20,1Story,1968,6,7,157500,9360,976,2,1.0,4,2.0,504.0,1,1,1,760.0,1,0,0,0,Gd,TA,TA,TA,6,100,"NAmes, 1Story, central air, garage, basement, fireplace, deck",Medium Quality
534201280,NAmes,1Fam 1Story Class 20,1Story,1968,5,5,138500,8400,1052,3,1.5,5,1.0,288.0,1,0,1,1016.0,1,0,0,1,TA,TA,Gd,TA,6,100,"NAmes, 1Story, central air, garage, basement, deck",Medium Quality
534201300,NAmes,1Fam SFoyer Class 85,SFoyer,1968,5,6,140000,8400,898,3,1.0,6,1.0,326.0,1,0,1,744.0,1,0,0,0,TA,TA,Gd,TA,5,100,"NAmes, SFoyer, central air, garage, basement, deck",Medium Quality
534202020,NAmes,1Fam 1Story Class 20,1Story,1966,5,5,124400,9759,1051,3,1.0,6,1.0,264.0,1,0,1,799.0,1,1,0,0,TA,TA,TA,TA,6,100,"NAmes, 1Story, central air, garage, basement, deck, porch",Medium Quality
534202180,NAmes,1Fam SLvl Class 80,SLvl,1967,5,7,158000,9600,1141,3,1.0,6,1.0,568.0,1,0,1,1004.0,0,1,0,0,TA,TA,Gd,TA,5,100,"NAmes, SLvl, central air, garage, basement, , porch",Medium Quality
534226060,NAmes,1Fam 1Story Class 20,1Story,1965,5,8,146000,9230,1200,1,1.5,6,2.0,884.0,1,0,1,661.0,0,1,0,1,Gd,TA,Gd,TA,6,100,"NAmes, 1Story, central air, garage, basement, , porch",Medium Quality
534250300,NWAmes,1Fam 2Story Class 60,2Story,1971,6,5,190000,14803,1993,4,2.5,8,2.0,495.0,1,1,1,416.0,0,1,0,1,TA,TA,Gd,TA,7,100,"NWAmes, 2Story, central air, garage, basement, fireplace, porch",Medium Quality
534275010,NAmes,1Fam 1Story Class 20,1Story,1961,5,6,136500,10659,1050,3,1.0,6,1.0,368.0,1,0,1,915.0,0,1,0,0,TA,TA,TA,TA,5,100,"NAmes, 1Story, central air, garage, basement, , porch",Medium Quality
534276010,NAmes,1Fam 1Story Class 20,1Story,1958,5,5,129900,9100,864,3,1.0,5,2.0,624.0,1,0,1,695.0,0,0,0,0,TA,TA,TA,TA,4,100,"NAmes, 1Story, central air, garage, basement",Medium Quality
534276230,NAmes,Duplex 1Story Class 90,1Story,1959,5,5,145000,8393,1712,4,2.0,8,2.0,588.0,1,0,1,528.0,1,1,0,0,TA,TA,Ex,TA,6,100,"NAmes, 1Story, central air, garage, basement, deck, porch",Medium Quality
534400120,NAmes,2fmCon 1Story Class 190,1Story,1965,6,7,185900,8800,1565,3,2.0,7,1.0,299.0,1,2,1,1153.0,1,1,0,1,Gd,TA,Ex,TA,8,100,"NAmes, 1Story, central air, garage, basement, fireplace, deck, porch",Medium Quality
534403280,NAmes,1Fam 1Story Class 20,1Story,1964,6,6,160000,8800,1251,3,1.0,6,1.0,461.0,1,2,1,553.0,0,1,0,1,TA,TA,TA,TA,7,100,"NAmes, 1Story, central air, garage, basement, fireplace, porch",Medium Quality
534403400,NAmes,1Fam 1Story Class 20,1Story,1964,6,6,167000,10368,1488,3,1.5,7,2.0,430.0,1,1,1,1008.0,1,1,0,0,TA,TA,Ex,TA,7,100,"NAmes, 1Story, central air, garage, basement, fireplace, deck, porch",Medium Quality
534403440,NAmes,1Fam 2Story Class 60,2Story,1964,5,6,157500,9350,1440,4,1.5,7,2.0,480.0,1,1,1,360.0,0,1,0,0,TA,TA,Gd,TA,6,100,"NAmes, 2Story, central air, garage, basement, fireplace, porch",Medium Quality
534427090,NAmes,2fmCon SLvl Class 190,SLvl,1958,6,5,140000,10382,1095,2,1.0,6,1.0,264.0,1,0,1,513.0,0,0,0,0,TA,TA,TA,TA,4,100,"NAmes, SLvl, central air, garage, basement",Medium Quality
534428060,NAmes,1Fam 1Story Class 20,1Story,1958,5,7,150000,8973,1053,3,1.5,6,2.0,750.0,1,0,1,595.0,0,1,0,1,Ex,TA,TA,TA,6,100,"NAmes, 1Story, central air, garage, basement, , porch",Medium Quality
534429130,NAmes,1Fam 1Story Class 20,1Story,1960,5,7,151500,10800,1248,3,1.0,6,1.0,286.0,1,0,1,632.0,0,0,0,1,TA,TA,Ex,TA,5,100,"NAmes, 1Story, central air, garage, basement",Medium Quality
534430050,NAmes,1Fam 1Story Class 30,1Story,1934,6,8,129800,8550,816,2,1.0,4,1.0,240.0,1,1,1,574.0,1,0,0,1,TA,TA,Ex,TA,7,100,"NAmes, 1Story, central air, garage, basement, fireplace, deck",Medium Quality
534430110,NAmes,1Fam 1Story Class 20,1Story,1954,5,6,137000,11425,1008,2,1.0,4,1.0,275.0,1,1,1,486.0,0,0,0,0,TA,TA,Gd,TA,5,100,"NAmes, 1Story, central air, garage, basement, fireplace",Medium Quality
534431030,NAmes,1Fam 1Story Class 20,1Story,1947,5,7,137000,9724,1043,2,1.0,5,1.0,273.0,1,1,1,0.0,1,1,0,1,TA,TA,Ex,TA,7,100,"NAmes, 1Story, central air, garage, basement, fireplace, deck, porch",Medium Quality
534451050,BrkSide,1Fam 1.5Fin Class 50,1.5Fin,1946,4,7,121600,4712,1230,3,1.5,5,1.0,305.0,1,0,1,384.0,0,1,0,1,TA,TA,TA,TA,6,100,"BrkSide, 1.5Fin, central air, garage, basement, , porch",Low Quality
534451120,BrkSide,1Fam 1Story Class 30,1Story,1923,4,7,85500,5900,869,2,1.0,4,0.0,0.0,1,0,1,0.0,0,0,0,0,Fa,TA,TA,NA,2,90,"BrkSide, 1Story, central air, basement",Low Quality
534451130,BrkSide,1Fam 1Story Class 30,1Story,1926,4,5,79900,5825,747,1,1.0,5,2.0,528.0,1,0,1,0.0,0,0,0,0,TA,TA,Gd,TA,3,100,"BrkSide, 1Story, central air, garage, basement",Low Quality
534453150,BrkSide,1Fam 1.5Fin Class 50,1.5Fin,1908,5,8,127000,7438,1252,3,1.0,5,2.0,576.0,1,0,1,0.0,1,0,0,1,TA,TA,Gd,TA,5,100,"BrkSide, 1.5Fin, central air, garage, basement, deck",Medium Quality
534455080,NAmes,1Fam 1Story Class 20,1Story,1961,5,6,161000,9600,1433,3,1.0,7,2.0,441.0,1,1,1,915.0,1,0,0,0,TA,TA,TA,TA,6,100,"NAmes, 1Story, central air, garage, basement, fireplace, deck",Medium Quality
534475160,NAmes,1Fam 1Story Class 20,1Story,1952,5,6,146500,10858,1624,2,1.0,6,1.0,240.0,1,1,1,40.0,0,1,0,1,TA,TA,Ex,TA,7,100,"NAmes, 1Story, central air, garage, basement, fireplace, porch",Medium Quality
534476100,NAmes,1Fam 1Story Class 20,1Story,1951,5,5,135000,9600,1216,3,1.0,7,1.0,280.0,1,0,1,996.0,0,0,0,0,TA,TA,Ex,TA,4,100,"NAmes, 1Story, central air, garage, basement",Medium Quality
534477030,NAmes,1Fam 1Story Class 20,1Story,1951,5,3,137900,10680,2136,4,2.0,7,2.0,528.0,0,0,1,756.0,0,1,0,1,TA,TA,TA,TA,5,100,"NAmes, 1Story, garage, basement, , porch",Medium Quality
534479130,NAmes,1Fam 1.5Fin Class 50,1.5Fin,1941,6,7,133000,9490,1578,3,1.0,5,1.0,240.0,1,2,1,568.0,0,0,0,1,Fa,TA,TA,TA,6,100,"NAmes, 1.5Fin, central air, garage, basement, fireplace",Medium Quality
534479240,NAmes,1Fam 2Story Class 60,2Story,1949,5,6,137000,9462,1728,3,1.5,7,1.0,234.0,1,1,1,0.0,1,1,0,1,TA,TA,Gd,TA,7,100,"NAmes, 2Story, central air, garage, basement, fireplace, deck, porch",Medium Quality
534479300,NAmes,1Fam 1Story Class 20,1Story,1954,5,6,121000,9888,936,2,1.0,5,1.0,240.0,1,0,1,486.0,0,0,0,1,TA,TA,TA,TA,5,100,"NAmes, 1Story, central air, garage, basement",Medium Quality
535101110,NAmes,Duplex 1Story Class 90,1Story,1967,5,5,119000,8917,1584,4,2.0,8,2.0,506.0,1,0,1,0.0,0,0,0,0,TA,TA,TA,TA,3,100,"NAmes, 1Story, central air, garage, basement",Medium Quality
535103070,NAmes,1Fam SLvl Class 80,SLvl,1964,6,5,172000,12700,1246,3,1.0,6,2.0,441.0,1,2,1,939.0,0,1,0,0,TA,TA,TA,TA,6,100,"NAmes, SLvl, central air, garage, basement, fireplace, porch",Medium Quality
535105160,NAmes,1Fam 1Story Class 20,1Story,1961,5,3,98600,8500,1235,2,1.0,6,2.0,480.0,1,0,1,600.0,0,0,0,1,TA,TA,TA,TA,5,100,"NAmes, 1Story, central air, garage, basement",Medium Quality
535125060,NAmes,1Fam 2Story Class 60,2Story,1966,7,6,226000,14200,2157,4,2.5,8,2.0,487.0,1,2,1,445.0,1,1,0,1,Gd,TA,Ex,TA,8,100,"NAmes, 2Story, central air, garage, basement, fireplace, deck, porch",High Quality
535150240,NAmes,1Fam 1Story Class 20,1Story,1954,5,5,118000,9000,1128,2,1.0,5,1.0,286.0,1,0,1,812.0,0,0,0,1,TA,TA,TA,TA,5,100,"NAmes, 1Story, central air, garage, basement",Medium Quality
535150300,NAmes,1Fam 2Story Class 75,2Story,1918,8,4,235000,25419,3112,4,2.0,8,2.0,795.0,1,1,1,1220.0,0,1,1,1,Gd,Gd,Gd,TA,8,100,"NAmes, 2Story, central air, garage, basement, fireplace, porch",High Quality
535151080,NAmes,1Fam 1Story Class 20,1Story,1963,6,7,135000,9723,1008,2,1.0,5,2.0,430.0,1,0,1,0.0,0,0,0,0,TA,TA,TA,TA,3,100,"NAmes, 1Story, central air, garage, basement",Medium Quality
535151130,NAmes,Duplex SLvl Class 90,SLvl,1962,5,6,132500,7728,1190,3,1.0,6,2.0,540.0,1,0,1,803.0,0,1,0,1,TA,TA,TA,TA,6,100,"NAmes, SLvl, central air, garage, basement, , porch",Medium Quality
535152070,NAmes,1Fam SLvl Class 80,SLvl,1959,5,6,143000,8163,1144,3,1.0,6,1.0,796.0,1,1,1,1042.0,1,0,0,0,TA,TA,TA,TA,6,100,"NAmes, SLvl, central air, garage, basement, fireplace, deck",Medium Quality
535152280,NAmes,1Fam 1Story Class 20,1Story,1957,5,5,132000,8400,1364,3,1.5,6,1.0,331.0,1,1,1,623.0,0,1,0,1,TA,TA,Gd,TA,7,100,"NAmes, 1Story, central air, garage, basement, fireplace, porch",Medium Quality
535176050,NAmes,1Fam 1Story Class 20,1Story,1960,6,5,145250,11600,1383,3,1.5,7,1.0,292.0,1,0,1,565.0,0,1,0,0,TA,TA,TA,TA,5,100,"NAmes, 1Story, central air, garage, basement, , porch",Medium Quality
535177100,NAmes,1Fam 1Story Class 20,1Story,1958,6,6,162000,9610,1336,3,1.5,7,2.0,488.0,1,1,1,203.0,1,0,0,0,TA,TA,Ex,TA,6,100,"NAmes, 1Story, central air, garage, basement, fireplace, deck",Medium Quality
535178100,NAmes,1Fam SLvl Class 80,SLvl,1956,5,6,148000,10000,1370,3,1.0,6,1.0,300.0,1,1,1,959.0,1,0,0,1,TA,TA,Ex,TA,7,100,"NAmes, SLvl, central air, garage, basement, fireplace, deck",Medium Quality
535179050,NAmes,1Fam 1Story Class 20,1Story,1957,5,5,141000,14850,1092,2,1.0,6,1.0,299.0,1,1,1,895.0,1,0,0,1,TA,TA,TA,TA,7,100,"NAmes, 1Story, central air, garage, basement, fireplace, deck",Medium Quality
535180020,NAmes,1Fam 1Story Class 20,1Story,1956,6,6,153000,10152,1124,3,1.0,6,1.0,353.0,1,1,1,914.0,0,1,0,0,TA,TA,Ex,TA,6,100,"NAmes, 1Story, central air, garage, basement, fireplace, porch",Medium Quality
535180070,NAmes,1Fam 1Story Class 20,1Story,1957,5,6,134450,10011,1236,2,1.0,6,1.0,447.0,1,1,1,360.0,0,0,0,1,Gd,TA,TA,TA,6,100,"NAmes, 1Story, central air, garage, basement, fireplace",Medium Quality
535301010,NAmes,Duplex SFoyer Class 90,SFoyer,1979,5,5,135960,7032,943,2,1.0,4,2.0,600.0,1,2,1,943.0,1,0,0,0,TA,TA,TA,TA,6,100,"NAmes, SFoyer, central air, garage, basement, fireplace, deck",Medium Quality
535301150,NAmes,1Fam 1Story Class 20,1Story,1954,6,8,156000,8092,1050,3,1.0,6,1.0,286.0,1,0,1,824.0,0,0,0,0,Gd,TA,Ex,TA,4,100,"NAmes, 1Story, central air, garage, basement",Medium Quality
535303050,NAmes,1Fam 1Story Class 20,1Story,1954,6,5,140000,11310,1375,2,1.0,5,2.0,451.0,1,1,1,0.0,0,1,0,0,TA,TA,Ex,TA,5,100,"NAmes, 1Story, central air, garage, basement, fireplace, porch",Medium Quality
535304020,NAmes,1Fam 1Story Class 20,1Story,1952,5,6,139500,12778,1008,2,1.0,4,1.0,280.0,1,0,1,658.0,0,1,0,1,TA,TA,Ex,TA,6,100,"NAmes, 1Story, central air, garage, basement, , porch",Medium Quality
535305120,NAmes,1Fam 1Story Class 20,1Story,1951,6,6,155000,10170,1575,2,1.5,5,2.0,400.0,1,1,1,0.0,0,0,0,0,Gd,TA,TA,TA,4,100,"NAmes, 1Story, central air, garage, basement, fireplace",Medium Quality
535325130,NAmes,1Fam SLvl Class 80,SLvl,1956,5,7,127000,7700,1145,3,1.0,6,2.0,684.0,1,0,1,271.0,0,0,0,1,TA,TA,Ex,TA,5,100,"NAmes, SLvl, central air, garage, basement",Medium Quality
535325340,NAmes,1Fam 1Story Class 20,1Story,1956,5,5,133500,11050,1005,2,1.0,6,1.0,319.0,1,1,1,488.0,0,0,0,0,TA,TA,Ex,TA,5,100,"NAmes, 1Story, central air, garage, basement, fireplace",Medium Quality
535325350,NAmes,1Fam 1Story Class 20,1Story,1955,5,6,125000,13600,1056,3,1.5,6,1.0,300.0,1,0,1,1056.0,0,0,0,1,TA,TA,Gd,TA,5,100,"NAmes, 1Story, central air, garage, basement",Medium Quality
535325450,NAmes,1Fam 1Story Class 20,1Story,1951,5,6,142000,15428,884,2,1.0,4,1.0,270.0,1,0,1,741.0,0,0,0,0,TA,TA,Ex,TA,4,100,"NAmes, 1Story, central air, garage, basement",Medium Quality
535325460,NAmes,1Fam 1Story Class 30,1Story,1941,7,5,167000,21299,2039,3,1.5,7,3.0,791.0,1,3,1,0.0,0,0,0,0,TA,Gd,Ex,TA,4,100,"NAmes, 1Story, central air, garage, basement, fireplace",High Quality
535327210,NAmes,1Fam 1Story Class 20,1Story,1956,5,5,159000,13300,1384,2,1.0,6,2.0,896.0,1,0,1,494.0,1,0,0,0,TA,TA,Gd,TA,5,100,"NAmes, 1Story, central air, garage, basement, deck",Medium Quality
535353180,OldTown,2fmCon 1.5Fin Class 190,1.5Fin,1925,5,5,180000,22136,2640,5,2.5,10,3.0,1008.0,1,1,1,1018.0,1,1,0,0,TA,TA,TA,TA,7,100,"OldTown, 1.5Fin, central air, garage, basement, fireplace, deck, porch",Medium Quality
535354130,NAmes,1Fam 1.5Fin Class 50,1.5Fin,1947,6,6,127000,7500,1312,3,1.5,6,2.0,649.0,1,0,1,0.0,0,1,0,0,TA,TA,Ex,TA,4,100,"NAmes, 1.5Fin, central air, garage, basement, , porch",Medium Quality
535355100,OldTown,1Fam 1.5Fin Class 50,1.5Fin,1924,6,6,112000,7000,1310,2,2.0,6,1.0,398.0,1,0,1,617.0,0,0,0,0,TA,TA,Gd,TA,4,100,"OldTown, 1.5Fin, central air, garage, basement",Medium Quality
535375040,OldTown,1Fam 1Story Class 30,1Story,1930,3,8,99800,10410,713,2,1.0,5,1.0,371.0,1,0,1,0.0,0,1,0,0,Gd,TA,Ex,Fa,4,100,"OldTown, 1Story, central air, garage, basement, , porch",Low Quality
535376090,OldTown,1Fam 1Story Class 20,1Story,1954,5,7,117000,5400,833,2,1.0,4,1.0,326.0,1,0,1,415.0,0,0,0,1,Gd,TA,Ex,TA,5,100,"OldTown, 1Story, central air, garage, basement",Medium Quality
535376100,OldTown,1Fam 1Story Class 30,1Story,1921,5,6,108480,5400,1073,2,1.0,4,1.0,326.0,1,0,1,0.0,0,0,0,0,TA,TA,Ex,TA,3,100,"OldTown, 1Story, central air, garage, basement",Medium Quality
535377070,NAmes,1Fam 1Story Class 30,1Story,1929,3,3,68000,10914,715,2,1.0,4,2.0,660.0,0,0,1,0.0,0,0,0,0,TA,TA,Fa,Fa,2,90,"NAmes, 1Story, garage, basement",Low Quality
535377100,OldTown,1Fam 1.5Fin Class 50,1.5Fin,1900,4,8,86900,7008,720,1,1.0,5,1.0,280.0,1,0,1,0.0,0,0,0,0,Fa,TA,Ex,Fa,3,100,"OldTown, 1.5Fin, central air, garage, basement",Low Quality
535379100,OldTown,1Fam 1Story Class 30,1Story,1920,5,6,120000,10800,1130,2,1.0,5,2.0,720.0,1,1,1,821.0,1,0,0,0,TA,TA,Ex,TA,6,100,"OldTown, 1Story, central air, garage, basement, fireplace, deck",Medium Quality
535380010,OldTown,1Fam 2Story Class 70,2Story,1915,6,8,155500,7200,1595,3,2.0,7,2.0,528.0,1,1,1,338.0,1,0,0,0,TA,TA,Ex,TA,6,100,"OldTown, 2Story, central air, garage, basement, fireplace, deck",Medium Quality
535380130,OldTown,1Fam 1.5Fin Class 50,1.5Fin,1910,4,4,80000,10818,1760,4,1.5,7,2.0,648.0,1,1,1,0.0,1,0,0,0,TA,TA,TA,Fa,5,100,"OldTown, 1.5Fin, central air, garage, basement, fireplace, deck",Low Quality
535381060,OldTown,1Fam 1.5Fin Class 50,1.5Fin,1915,3,4,105000,10410,1214,3,1.0,6,3.0,936.0,1,0,1,0.0,1,0,0,1,TA,TA,TA,TA,5,100,"OldTown, 1.5Fin, central air, garage, basement, deck",Low Quality
535382020,OldTown,2fmCon 1.5Fin Class 190,1.5Fin,1900,5,4,160000,10800,2414,3,2.0,10,2.0,520.0,0,1,1,664.0,1,0,0,0,TA,TA,TA,TA,5,100,"OldTown, 1.5Fin, garage, basement, fireplace, deck",Medium Quality
535382130,OldTown,1Fam 1.5Fin Class 50,1.5Fin,1936,5,8,170000,10800,1466,3,2.0,7,2.0,566.0,1,1,1,626.0,1,1,0,0,Gd,TA,Gd,TA,7,100,"OldTown, 1.5Fin, central air, garage, basement, fireplace, deck, porch",Medium Quality
535401140,NAmes,1Fam 1Story Class 20,1Story,1965,6,5,160000,8658,1324,3,2.0,6,2.0,440.0,1,1,1,643.0,0,1,0,1,TA,TA,Ex,TA,7,100,"NAmes, 1Story, central air, garage, basement, fireplace, porch",Medium Quality
535402070,NAmes,1Fam SLvl Class 80,SLvl,1966,5,5,159950,13400,1086,3,1.0,6,2.0,484.0,1,1,1,644.0,0,0,0,1,TA,TA,TA,TA,6,100,"NAmes, SLvl, central air, garage, basement, fireplace",Medium Quality
535402100,NAmes,1Fam SLvl Class 80,SLvl,1963,6,5,165000,10184,1146,3,1.0,6,1.0,294.0,1,1,1,580.0,1,1,0,0,TA,TA,TA,TA,7,100,"NAmes, SLvl, central air, garage, basement, fireplace, deck, porch",Medium Quality
535402220,NAmes,1Fam 1.5Fin Class 50,1.5Fin,1962,6,7,159000,9786,1734,3,1.5,7,2.0,440.0,1,1,1,600.0,0,0,0,1,Gd,TA,TA,TA,6,100,"NAmes, 1.5Fin, central air, garage, basement, fireplace",Medium Quality
535402230,NAmes,1Fam 1Story Class 20,1Story,1962,6,5,147000,9510,1207,3,1.5,6,1.0,264.0,1,0,1,701.0,0,1,0,0,TA,TA,Ex,TA,5,100,"NAmes, 1Story, central air, garage, basement, , porch",Medium Quality
535403040,NAmes,1Fam 1Story Class 20,1Story,1964,5,5,115000,7800,912,2,1.0,5,1.0,288.0,1,0,1,912.0,0,0,0,0,TA,TA,TA,TA,4,100,"NAmes, 1Story, central air, garage, basement",Medium Quality
535403150,NAmes,1Fam 1Story Class 20,1Story,1959,6,6,159500,8910,1194,3,1.0,6,2.0,539.0,1,1,1,655.0,0,0,0,0,TA,TA,Ex,TA,5,100,"NAmes, 1Story, central air, garage, basement, fireplace",Medium Quality
535403200,NAmes,1Fam 1Story Class 20,1Story,1959,6,6,120000,7332,864,2,1.0,4,1.0,288.0,1,0,1,414.0,1,0,0,0,Gd,TA,Ex,TA,5,100,"NAmes, 1Story, central air, garage, basement, deck",Medium Quality
535404080,NAmes,1Fam 1Story Class 20,1Story,1957,5,7,129900,7100,816,2,1.0,5,1.0,308.0,1,0,1,708.0,0,0,0,0,TA,TA,TA,TA,4,100,"NAmes, 1Story, central air, garage, basement",Medium Quality
535425040,NAmes,1Fam 1Story Class 20,1Story,1961,6,6,183000,10800,1773,3,2.0,6,2.0,418.0,1,2,1,913.0,1,1,0,0,TA,TA,TA,TA,7,100,"NAmes, 1Story, central air, garage, basement, fireplace, deck, porch",Medium Quality
535425050,NAmes,1Fam 1Story Class 20,1Story,1959,7,5,157500,11650,1472,2,2.0,5,2.0,484.0,1,1,0,0.0,0,1,0,0,Gd,TA,Gd,TA,4,100,"NAmes, 1Story, central air, garage, fireplace, porch",High Quality
535425080,NAmes,1Fam 2Story Class 60,2Story,1962,7,8,277500,18275,2448,3,3.0,9,2.0,441.0,1,2,1,636.0,1,1,0,0,TA,TA,TA,TA,7,100,"NAmes, 2Story, central air, garage, basement, fireplace, deck, porch",High Quality
535426195,NAmes,1Fam 1Story Class 20,1Story,1957,5,6,207500,16321,1600,2,1.0,6,1.0,319.0,1,2,1,1277.0,1,1,0,0,TA,TA,TA,TA,7,100,"NAmes, 1Story, central air, garage, basement, fireplace, deck, porch",Medium Quality
535450100,NAmes,1Fam 1.5Fin Class 50,1.5Fin,1950,4,6,147500,12144,1521,3,1.5,6,1.0,597.0,1,0,1,455.0,1,0,0,0,Gd,TA,Gd,Fa,5,100,"NAmes, 1.5Fin, central air, garage, basement, deck",Low Quality
535450180,NAmes,1Fam 1.5Fin Class 50,1.5Fin,1949,4,4,135000,10800,1192,4,1.5,6,0.0,0.0,0,0,1,0.0,0,0,0,0,TA,TA,TA,NA,1,90,"NAmes, 1.5Fin, , basement",Low Quality
535451190,NAmes,1Fam 1Story Class 20,1Story,1950,5,7,109500,7200,1040,2,1.0,5,2.0,625.0,1,0,0,0.0,0,0,0,0,TA,TA,TA,TA,2,90,"NAmes, 1Story, central air, garage",Medium Quality
535451210,NAmes,1Fam 1Story Class 20,1Story,1950,4,5,109900,7200,1040,2,1.0,4,2.0,420.0,1,0,0,0.0,0,1,0,0,TA,TA,TA,TA,3,100,"NAmes, 1Story, central air, garage, , porch",Low Quality
535453160,NAmes,1Fam 1Story Class 20,1Story,1959,5,5,133700,7560,1040,3,1.0,6,1.0,286.0,1,0,1,369.0,1,0,0,1,TA,TA,TA,TA,6,100,"NAmes, 1Story, central air, garage, basement, deck",Medium Quality
535454030,NAmes,Duplex 1Story Class 90,1Story,1950,3,4,81400,8544,1040,2,2.0,6,2.0,400.0,0,0,0,0.0,0,0,0,0,TA,TA,Fa,TA,1,90,"NAmes, 1Story, garage",Low Quality
535454050,NAmes,Duplex 1Story Class 90,1Story,1949,3,4,87500,8544,1040,2,2.0,6,2.0,400.0,0,0,0,0.0,0,0,0,0,TA,TA,Fa,TA,1,90,"NAmes, 1Story, garage",Low Quality
535454060,NAmes,Duplex 1Story Class 90,1Story,1950,3,4,93500,8544,1040,2,2.0,6,2.0,400.0,0,0,0,0.0,0,0,0,0,TA,TA,Gd,TA,1,90,"NAmes, 1Story, garage",Low Quality
535456010,NAmes,Duplex 1Story Class 90,1Story,1960,5,5,119000,8512,1556,4,2.0,8,0.0,0.0,1,0,1,0.0,0,0,0,0,TA,TA,TA,NA,2,90,"NAmes, 1Story, central air, basement",Medium Quality
535456020,NAmes,1Fam 1Story Class 20,1Story,1959,5,6,141000,7945,1150,3,1.0,6,1.0,300.0,1,0,1,685.0,0,0,0,0,TA,TA,Ex,TA,4,100,"NAmes, 1Story, central air, garage, basement",Medium Quality
535457070,NAmes,1Fam 1Story Class 20,1Story,1961,5,4,146000,7000,1150,3,1.0,6,1.0,288.0,1,0,1,781.0,0,0,0,0,TA,TA,TA,TA,4,100,"NAmes, 1Story, central air, garage, basement",Medium Quality
535477060,NAmes,1Fam 2Story Class 60,2Story,1966,6,5,155000,7590,1348,3,1.5,6,2.0,453.0,1,1,1,512.0,1,1,0,0,TA,TA,TA,TA,7,100,"NAmes, 2Story, central air, garage, basement, fireplace, deck, porch",Medium Quality
535478010,NAmes,1Fam SFoyer Class 85,SFoyer,1962,5,5,134500,10205,999,3,1.0,6,1.0,300.0,1,0,1,784.0,1,1,0,0,TA,TA,TA,TA,6,100,"NAmes, SFoyer, central air, garage, basement, deck, porch",Medium Quality
535478070,NAmes,1Fam 1Story Class 20,1Story,1962,7,6,120000,7400,1045,3,1.0,6,2.0,528.0,1,0,1,809.0,0,0,0,0,TA,TA,Gd,TA,4,100,"NAmes, 1Story, central air, garage, basement",High Quality
535478090,NAmes,1Fam 1Story Class 20,1Story,1962,5,6,105000,7000,864,3,1.0,5,1.0,336.0,1,0,1,468.0,0,0,0,1,TA,TA,Gd,TA,5,100,"NAmes, 1Story, central air, garage, basement",Medium Quality
535478110,NAmes,2fmCon SFoyer Class 190,SFoyer,1962,5,5,124000,7000,1025,3,1.0,6,0.0,0.0,1,0,1,953.0,1,1,0,0,TA,TA,TA,NA,5,100,"NAmes, SFoyer, central air, basement, deck, porch",Medium Quality
902100110,OldTown,1Fam 2Story Class 70,2Story,1900,5,8,169000,9856,2014,5,2.0,8,2.0,624.0,1,0,1,0.0,0,1,0,0,TA,Gd,Ex,TA,4,100,"OldTown, 2Story, central air, garage, basement, , porch",Medium Quality
902100130,OldTown,1Fam 2Story Class 70,2Story,1925,4,4,107000,9906,1328,3,1.0,8,1.0,210.0,0,0,1,0.0,0,1,0,0,TA,TA,Fa,TA,3,100,"OldTown, 2Story, garage, basement, , porch",Low Quality
902101050,OldTown,1Fam 1.5Fin Class 50,1.5Fin,1948,5,6,135000,9600,1668,3,1.0,6,1.0,240.0,1,0,1,276.0,0,0,0,0,TA,TA,Gd,TA,4,100,"OldTown, 1.5Fin, central air, garage, basement",Medium Quality
902103090,OldTown,1Fam 1.5Fin Class 50,1.5Fin,1920,4,6,111500,5520,1657,4,1.0,9,1.0,162.0,0,1,1,284.0,0,0,0,0,Fa,TA,TA,Fa,4,100,"OldTown, 1.5Fin, garage, basement, fireplace",Low Quality
